F__sref,SchType,SchName,Payam,County,State,Lat,Lon
YII,PRI,Yabongo Primary School,Nzara,Nzara,Western Equatoria,4.67625,28.3003567
SSB,PRI,Sasa Primary School,Nzara,Nzara,Western Equatoria,4.7311367,28.205485
SNE,PRI,Sonosa Primary,Nzara,Nzara,Western Equatoria,4.64722,28.2121533
NVU,PRI,Manvugo Primary School,Nzara,Nzara,Western Equatoria,4.6116417,28.2410333
NMA,PRI,Namaku Primary School,Nzara,Nzara,Western Equatoria,4.6863439,28.2267755
ECO,PRI,Ecs Yabongo Community Primary School,Nzara,Nzara,Western Equatoria,4.6803517,28.3054417
DSJ,PRI,Dindongara Primary School,Nzara,Nzara,Western Equatoria,4.6143028,28.2874026
WEP,PRI,Wenepai Primary School,Nzara,Nzara,Western Equatoria,4.6379933,28.2428217
NZB,PRI,Nzara Primary School,Nzara,Nzara,Western Equatoria,4.6404042,28.2522816
NZR,PRI,Nazireagbe Primary School,Nzara,Nzara,Western Equatoria,4.65897,28.2602867
CMG,PRI,St Daniel Comboni Primary School,Nzara,Nzara,Western Equatoria,4.6386508,28.2502406
NKD,PRI,Nakpazigi Primary School,Nzara,Nzara,Western Equatoria,4.672325,28.1835667
ZRE,PRI,Zereda Primary,Nzara,Nzara,Western Equatoria,4.6483467,28.25495
NZD,PRI,Ecs Nzara Primary School,Nzara,Nzara,Western Equatoria,4.6379544,28.2543316
SKT,SEC,St. Timothy Secondary School,Nzara,Nzara,Western Equatoria,4.6391575,28.2549146
SOP,SEC,St. Daniel Comboni Secondary School,Nzara,Nzara,Western Equatoria,4.6370286,28.2501625
NZS,SEC,Nzara Adult Scondary School,Nzara,Nzara,Western Equatoria,4.6380997,28.2541918
BDY,SEC,Brillian Academy Secondary School,Nzara,Nzara,Western Equatoria,4.6390667,28.2516933
NMB,PRI,Nambazia Primary School,Ringasi,Nzara,Western Equatoria,4.92195,28.0673733
RNV,PRI,Ringasi,Ringasi,Nzara,Western Equatoria,4.91861,28.1794483
DFU,PRI,Diafura Primary School,Sakure,Nzara,Western Equatoria,4.588515,28.16218
MQW,PRI,Manguri Primary School,Sakure,Nzara,Western Equatoria,4.5135683,28.288995
NMY,PRI,Nabubu Primary School,Sakure,Nzara,Western Equatoria,4.5422918,28.318512
SCC,PRI,Sakure Communty Centre Primary School,Sakure,Nzara,Western Equatoria,4.4009333,28.2074783
BKP,PRI,Bakpara Primary School,Sakure,Nzara,Western Equatoria,4.5640633,28.2565283
NNH,PRI,Nangirimo Primary School,Sakure,Nzara,Western Equatoria,4.4723,28.322451
BWN,PRI,Biremaku Primary School,Sakure,Nzara,Western Equatoria,4.4872083,28.2557333
NSR,ALP,Nasoro Community Girls School,Sangua,Nzara,Western Equatoria,4.4718283,28.3230417
BUS,PRI,Buremanga Primary School,Sangua,Nzara,Western Equatoria,4.569535,28.2159133
BZW,PRI,Bawari Primary School,Sangua,Nzara,Western Equatoria,4.6305695,28.1655428
SNG,PRI,Sangua Primary School,Sangua,Nzara,Western Equatoria,4.6289755,28.1277881
ONT,PRI,Minaida Orphans Primary School,Sangua,Nzara,Western Equatoria,4.6143542,28.2523027
NNG,PRI,Naangbimo Primary School,Sangua,Nzara,Western Equatoria,4.6202206,28.2133617
ZNG,PRI,Zangada Primary School,Sangua,Nzara,Western Equatoria,4.5929027,28.2254919
DNI,PRI,Dingapa Primary,Sangua,Nzara,Western Equatoria,4.59796,28.18743
MBB,PRI,Mabia Primary School,Mupoi,Tambura,Western Equatoria,5.6015774,27.4730736
NNJ,PRI,Nangongo Primary School,Mupoi,Tambura,Western Equatoria,5.6038501,27.4690362
MSG,PRI,Masukaki Community Girls Primary School,Mupoi,Tambura,Western Equatoria,5.564067,27.517017
RCV,PRI,Riaboro Community Primary School,Mupoi,Tambura,Western Equatoria,5.602669,27.4631634
SNN,PRI,Sananguse Primary School,Mupoi,Tambura,Western Equatoria,5.595333,27.537382
SOH,PRI,St. Louis Church Primary,Mupoi,Tambura,Western Equatoria,5.4675498,27.6555716
MPP,PRI,Mupoi Primary School,Mupoi,Tambura,Western Equatoria,5.453517,27.626467
KPH,PRI,Kpangima Primary School,Namatina,Tambura,Western Equatoria,5.6096573,27.4359998
DCL,PRI,Dangu Community Primary,Namatina,Tambura,Western Equatoria,5.9440563,27.3858089
NXX,PRI,Ngonzorono Primary School,Namatina,Tambura,Western Equatoria,5.8780131,27.3837351
SNK,PRI,Sinakpuro Primary School,Namatina,Tambura,Western Equatoria,5.3961413,27.3001251
NNZ,PRI,Nanzaga Primary School,Namatina,Tambura,Western Equatoria,5.6116113,27.379534
RCA,PRI,Rcc Namatina Primary School,Namatina,Tambura,Western Equatoria,6.0340164,27.2516689
BFL,PRI,Bafilo,Namatina,Tambura,Western Equatoria,5.5672464,27.3414445
SQO,ECD,St. Bahkita Kindergarden Sabamile,S/Yubu,Tambura,Western Equatoria,5.4271465,27.3188208
NDC,ECD,Ndere Pre-School,S/Yubu,Tambura,Western Equatoria,5.398021,27.2597211
AMK,ECD,Ave Maria Kindergarden School,S/Yubu,Tambura,Western Equatoria,5.3974879,27.2998844
CON,PRI,Nabanga 1 Community Primary School,S/Yubu,Tambura,Western Equatoria,5.5989548,27.4680903
KPT,PRI,Kpatanayo Primary School,S/Yubu,Tambura,Western Equatoria,5.3893713,27.25714
MBN,PRI,Mabenge Primary School,S/Yubu,Tambura,Western Equatoria,5.5995259,27.4707589
SNT,PRI,Saint John Bosco Primary School Lafa,S/Yubu,Tambura,Western Equatoria,5.3832191,27.2585333
GBT,PRI,Gbatanzere Primary School,S/Yubu,Tambura,Western Equatoria,5.599034,27.4708256
NBK,PRI,Ngboko Primary School,S/Yubu,Tambura,Western Equatoria,5.390532,27.3002226
WBF,PRI,S/Yubu Primary School,S/Yubu,Tambura,Western Equatoria,5.3935007,27.2553888
BMB,PRI,Bambu Primary School,S/Yubu,Tambura,Western Equatoria,5.4537893,27.3469162
NDF,PRI,Ndeere Primary School,S/Yubu,Tambura,Western Equatoria,5.3981841,27.2594878
FBS,SEC,Franz Bracht Secondary School,S/Yubu,Tambura,Western Equatoria,5.3958288,27.3004925
RBU,SEC,Rii-Yubu St. Francis Secondary School,S/Yubu,Tambura,Western Equatoria,5.3925791,27.2578748
NSF,ALP,New Sudan Federation School,Tambura,Tambura,Western Equatoria,5.5990657,27.4646512
KZZ,ALP,Kinia Alp,Tambura,Tambura,Western Equatoria,5.5923531,27.4722896
NZL,ALP,Nzalamuru Alp,Tambura,Tambura,Western Equatoria,5.6041282,27.4635305
TAG,ECD,Tambura Pre-School,Tambura,Tambura,Western Equatoria,5.5993822,27.4647242
NMU,ECD,Nzalamuru Pre-School,Tambura,Tambura,Western Equatoria,5.6041282,27.4635305
SFZ,ECD,St. Lawrence Ecd,Tambura,Tambura,Western Equatoria,5.6070603,27.4866167
CED,ECD,Centinary Kindegartia Pre-School,Tambura,Tambura,Western Equatoria,5.586879,27.4679757
NZU,ECD,Banzua Pre-School,Tambura,Tambura,Western Equatoria,5.6038501,27.4690362
BCQ,ECD,Basanaboru Community Ecd,Tambura,Tambura,Western Equatoria,5.6553745,27.3730721
RCX,ECD,Richland Nursery School,Tambura,Tambura,Western Equatoria,5.5987722,27.4666772
NJJ,ECD,Nakpokpo Pre-School,Tambura,Tambura,Western Equatoria,5.6050149,27.4635305
NRY,ECD,Nabaria Pre -School,Tambura,Tambura,Western Equatoria,5.596368,27.4775283
DDV,ECD,Dingimo Nursery,Tambura,Tambura,Western Equatoria,5.6094205,27.3393337
BVA,ECD,Bangolo Community Pre-School,Tambura,Tambura,Western Equatoria,5.6041282,27.4635305
AVR,ECD,Ama-Alo Mps,Tambura,Tambura,Western Equatoria,5.3237693,30.3169031
ANN,PRI,Anisononga Nursary And Primary School,Tambura,Tambura,Western Equatoria,5.5870794,27.4684122
KIN,PRI,Kininya One Primary School,Tambura,Tambura,Western Equatoria,5.6038501,27.4690362
MPK,PRI,Mopiso Primary School,Tambura,Tambura,Western Equatoria,5.6041282,27.4635305
MGC,PRI,Magbiri Primary School,Tambura,Tambura,Western Equatoria,5.596467,27.4786
BCL,PRI,Bangolo Community Primary School,Tambura,Tambura,Western Equatoria,5.6041282,27.4635305
DGM,PRI,Dingimo Community Primary School,Tambura,Tambura,Western Equatoria,5.6094217,27.339306
CIN,PRI,Christ The King Primary School,Tambura,Tambura,Western Equatoria,5.6108823,27.4751739
TMP,PRI,Tambura Primary School,Tambura,Tambura,Western Equatoria,5.5993859,27.4647104
RNH,PRI,Renzi Primary School,Tambura,Tambura,Western Equatoria,5.6037585,27.4649987
BCG,PRI,Bavuru Community Girls School,Tambura,Tambura,Western Equatoria,5.6038501,27.4690362
BCM,PRI,Basanabaro Community Primary,Tambura,Tambura,Western Equatoria,5.6553219,27.3731221
NZM,PRI,Nzalamuru Community Primary School,Tambura,Tambura,Western Equatoria,5.6041282,27.4635305
DES,PRI,Adeesa Girls Community Boarding School,Tambura,Tambura,Western Equatoria,5.603332,27.4734406
MSS,PRI,Massiri Primary,Tambura,Tambura,Western Equatoria,5.5094507,27.3826552
NAO,PRI,Nabaria Community Primary School,Tambura,Tambura,Western Equatoria,5.6015604,27.4709697
RHL,PRI,Richland Primary School,Tambura,Tambura,Western Equatoria,5.602669,27.4631634
TSI,PRI,St. Mary Primary School Tambura,Tambura,Tambura,Western Equatoria,5.6116734,27.4735913
YCG,PRI,Yangu Community Girls School,Tambura,Tambura,Western Equatoria,5.6050149,27.4635305
NCX,PRI,Namaku Community Primary School,Tambura,Tambura,Western Equatoria,5.5460602,27.3682078
ZER,PRI,Nazereda Primary School,Tambura,Tambura,Western Equatoria,5.6012901,27.4734536
BKS,PRI,Bakosoro Primary School,Tambura,Tambura,Western Equatoria,5.5944683,27.4722261
BIJ,PRI,Basara Community Primary School,Tambura,Tambura,Western Equatoria,5.5125405,27.4477928
ZNB,PRI,Zangia Primary School,Tambura,Tambura,Western Equatoria,5.6041282,27.4635305
TAM,PRI,Mobaiku Primary School Tambura,Tambura,Tambura,Western Equatoria,5.6038501,27.4690362
GMU,PRI,Gamunakpe Primary School,Tambura,Tambura,Western Equatoria,5.6006723,27.4734406
NXT,PRI,Nakpakpo Primary School,Tambura,Tambura,Western Equatoria,5.6266748,27.4366987
SLP,PRI,St Lawrence Primary School,Tambura,Tambura,Western Equatoria,5.6048097,27.4734406
NCG,PRI,Nzama Community Girls School,Tambura,Tambura,Western Equatoria,4.6252,28.231783
GVA,PRI,Gurvanza Primary School,Tambura,Tambura,Western Equatoria,6.0053418,27.29353
TMB,SEC,Tambura Secondary School,Tambura,Tambura,Western Equatoria,5.6015774,27.4730736
SZC,SEC,St. Andrea High School,Tambura,Tambura,Western Equatoria,5.5989146,27.4666482
ASV,SEC,Alp Secondary School,Tambura,Tambura,Western Equatoria,5.5970078,27.4776424
CPH,ALP,Makpandu Alp Centre,Bangasu,Yambio,Western Equatoria,4.7517413,28.6976826
ANZ,ALP,Naanzari Alp Centre,Bangasu,Yambio,Western Equatoria,4.591605,28.452015
URD,ECD,Our Lady Of Assumption Nursery School,Bangasu,Yambio,Western Equatoria,4.9132386,29.4692761
BWR,ECD,Bazungua I Pre School,Bangasu,Yambio,Western Equatoria,4.5910133,28.4519067
MKQ,PRI,Makpandu Primary School,Bangasu,Yambio,Western Equatoria,4.7308536,28.6565093
KSB,PRI,Kasia Primary School,Bangasu,Yambio,Western Equatoria,4.6728833,28.6260667
URK,PRI,Our Lady Of Assumption Primary School,Bangasu,Yambio,Western Equatoria,4.6922567,28.5803567
YKP,PRI,Nyaka Primary School,Bangasu,Yambio,Western Equatoria,4.5549694,28.8542025
BEZ,PRI,Berezawa Primary School,Bangasu,Yambio,Western Equatoria,4.7036783,28.62188
NNC,PRI,Naangere Primary School,Bangasu,Yambio,Western Equatoria,4.5812083,28.6358933
SCP,PRI,St. Paul Primary School,Bangasu,Yambio,Western Equatoria,4.7095027,28.5905145
MVH,PRI,Makanga Primary School,Bangasu,Yambio,Western Equatoria,4.793317,28.77375
BNM,PRI,Bangasu Primary School,Bangasu,Yambio,Western Equatoria,4.7907589,28.7787403
NRU,PRI,Nairiwo Rimenze Upper Primary School,Bangasu,Yambio,Western Equatoria,4.7045533,28.5935367
NMG,PRI,Nambiongo Community Girls School,Bangasu,Yambio,Western Equatoria,4.60679,28.52167
KPP,PRI,Makpandu 2 Primary School,Bangasu,Yambio,Western Equatoria,4.7517067,28.69755
MKR,PRI,Makarangbundu Primary School,Bangasu,Yambio,Western Equatoria,4.6015674,28.7526891
MGD,PRI,Magbuka Primary School,Bangasu,Yambio,Western Equatoria,4.748617,28.806801
BMO,PRI,Bagomoro Primary School,Bangasu,Yambio,Western Equatoria,4.4766163,28.4154275
NBF,PRI,Nagbaka Primary School,Bangasu,Yambio,Western Equatoria,4.63259,28.65543
SEC,SEC,Makpandu Secondary School,Bangasu,Yambio,Western Equatoria,4.7492875,28.6941616
RJR,ALP,Ri-Bodo Alp Centre,Gangura,Yambio,Western Equatoria,4.56093,28.4538367
BWV,ECD,Baakiwiri Nursery School,Gangura,Yambio,Western Equatoria,4.5377146,28.3324788
NBO,PRI,Nagbogbo Primary School,Gangura,Yambio,Western Equatoria,4.4659633,28.564125
SUP,PRI,Masumbu Primary School,Gangura,Yambio,Western Equatoria,4.5106993,28.3855456
KDE,PRI,Kidi Primary School,Gangura,Yambio,Western Equatoria,4.48419,28.445215
SXY,PRI,St. Peter Primary School,Gangura,Yambio,Western Equatoria,4.4428147,28.4820515
BAK,PRI,Baakiwiri Primary School,Gangura,Yambio,Western Equatoria,4.5376203,28.3326442
GNF,PRI,Gangura Primary School,Gangura,Yambio,Western Equatoria,4.4453594,28.4865028
NUE,PRI,Nasue Primary School,Gangura,Yambio,Western Equatoria,4.488975,28.5125702
KDB,PRI,Kada Primary School,Gangura,Yambio,Western Equatoria,4.414367,28.440201
KRK,PRI,Karika Primary School,Gangura,Yambio,Western Equatoria,4.3870519,28.5681634
KOQ,PRI,King Of Peace Primary School,Gangura,Yambio,Western Equatoria,4.386575,28.5690383
SRO,PRI,Nasoro Primary School,Gangura,Yambio,Western Equatoria,4.4801683,28.355025
NMC,PRI,Nambia Primary School,Li-Rangu,Yambio,Western Equatoria,4.66207,28.3650483
BBM,PRI,Bimo Primary School,Li-Rangu,Yambio,Western Equatoria,4.7042083,28.3330683
VPS,PRI,Valine Primary School,Li-Rangu,Yambio,Western Equatoria,4.7270883,28.356585
LGP,PRI,Li-Rangu Primary School,Li-Rangu,Yambio,Western Equatoria,4.724505,28.36017
MKS,PRI,Makpaturu Primary School,Li-Rangu,Yambio,Western Equatoria,4.720917,28.386749
BNA,PRI,Banangba Primary School,Nadiangere,Yambio,Western Equatoria,5.2012767,28.4355083
NDN,PRI,Nadiangere Primary School,Nadiangere,Yambio,Western Equatoria,5.49239,28.3893233
NAD,PRI,Nadiangere Community Primary School,Nadiangere,Yambio,Western Equatoria,5.5207117,28.4143967
GPU,ALP,Gangara Emilia Alp,Yambio,Yambio,Western Equatoria,4.5719558,28.3755006
YCA,ALP,Yabongo Alp Centre,Yambio,Yambio,Western Equatoria,4.5721828,28.3937576
NCF,ALP,Nakpangau Alp Centre,Yambio,Yambio,Western Equatoria,4.5647433,28.3950417
PZU,ALP,Pazuo Alp,Yambio,Yambio,Western Equatoria,4.5722121,28.4207433
SXS,ALP,St. Joseph Alp,Yambio,Yambio,Western Equatoria,4.5590405,28.4154783
SDS,ALP,St Mary Alp Centre,Yambio,Yambio,Western Equatoria,4.5722399,28.3923939
DKJ,ECD,Dikumbo Nursery School,Yambio,Yambio,Western Equatoria,4.5610683,28.3773483
BWH,ECD,Basuera Pre-School,Yambio,Yambio,Western Equatoria,4.6014231,28.4574633
NSY,ECD,Ngarangba Nursery School,Yambio,Yambio,Western Equatoria,4.5789733,28.3634
SGT,ECD,Lutheran Pre-School,Yambio,Yambio,Western Equatoria,4.5631389,28.3947845
SPN,ECD,Nabaguu Pre School,Yambio,Yambio,Western Equatoria,4.5788711,28.3593381
TIP,ECD,Tii Ndoka Ppr,Yambio,Yambio,Western Equatoria,4.6029721,28.3868532
AWQ,ECD,Awad Nursery School,Yambio,Yambio,Western Equatoria,4.5707615,28.3836685
PVS,ECD,Maingbangaru Nursery,Yambio,Yambio,Western Equatoria,4.6223445,28.3376875
UNE,ECD,United Pre-School,Yambio,Yambio,Western Equatoria,4.57903,28.4134158
SOY,ECD,St. Gabriel Anisa Nursery School,Yambio,Yambio,Western Equatoria,4.5852707,28.3996348
GSK,ECD,Gemenze Nursery School,Yambio,Yambio,Western Equatoria,4.5541485,28.3835271
SJV,ECD,Spc Joy Nursery School,Yambio,Yambio,Western Equatoria,4.5734805,28.4263715
TAN,ECD,Tabitha Nursery School,Yambio,Yambio,Western Equatoria,4.5587261,28.4093306
BPE,ECD,Bangasi Pre School,Yambio,Yambio,Western Equatoria,4.5843654,28.3748131
RYP,ECD,Royal Pre School,Yambio,Yambio,Western Equatoria,4.5822939,28.3949554
SYP,ECD,Masiya Pre School,Yambio,Yambio,Western Equatoria,4.5776805,28.3852927
GID,ECD,Gbiaidie Pre School,Yambio,Yambio,Western Equatoria,4.5719883,28.3753817
UAF,ECD,Alpha Omega Pre Primary School,Yambio,Yambio,Western Equatoria,4.5725373,28.3690778
NXA,ECD,Ngbarago Nursery School,Yambio,Yambio,Western Equatoria,4.5835348,28.4083798
SNX,ECD,Sabegbia Nursery,Yambio,Yambio,Western Equatoria,4.5632286,28.4070357
CSN,ECD,Classic Nursery,Yambio,Yambio,Western Equatoria,4.5714836,28.352549
BXQ,ECD,Blending Community Nursery School,Yambio,Yambio,Western Equatoria,4.58963,28.3791567
BIF,ECD,Bright Star Pre-School,Yambio,Yambio,Western Equatoria,4.5888432,28.3835968
SZK,ECD,Maku Nursery School,Yambio,Yambio,Western Equatoria,4.5558434,28.4105282
EIN,ECD,Ethics International Nursery School,Yambio,Yambio,Western Equatoria,4.5735483,28.3808583
SPM,ECD,Makpandu Pre School,Yambio,Yambio,Western Equatoria,4.7570376,28.6990309
EGS,ECD,Einstein Grammar School,Yambio,Yambio,Western Equatoria,4.5773041,28.3823494
YUP,ECD,Nayure Ppr,Yambio,Yambio,Western Equatoria,4.563983,28.3473863
YYU,ECD,Young Angels Nursery,Yambio,Yambio,Western Equatoria,4.5764225,28.3989655
YNM,ECD,Yambio Model Nursery,Yambio,Yambio,Western Equatoria,4.5687372,28.3940471
DZY,ECD,Dabi Memorial Nursery School,Yambio,Yambio,Western Equatoria,4.5800117,28.3714967
BVF,ECD,Baguga Lutheran Nursery School,Yambio,Yambio,Western Equatoria,4.5888018,28.3188084
BSJ,ECD,Bishop Abongite Nursery School,Yambio,Yambio,Western Equatoria,4.57465,28.3912617
XAP,ECD,Abc Pre-School,Yambio,Yambio,Western Equatoria,4.570775,28.3881583
GCP,ECD,Gracia Pre School,Yambio,Yambio,Western Equatoria,4.565539,28.3974752
UPR,ECD,Usumo Pre School,Yambio,Yambio,Western Equatoria,4.5695,28.409535
SOG,ECD,St. Augustin Nursery School,Yambio,Yambio,Western Equatoria,4.5672522,28.3838942
NLY,ECD,Nangbangi Luthern Nursery,Yambio,Yambio,Western Equatoria,4.6010679,28.3420377
PMW,PRI,Maku Primary School,Yambio,Yambio,Western Equatoria,4.5558278,28.4106381
SVI,PRI,St. Augustine Primary School,Yambio,Yambio,Western Equatoria,4.5674409,28.3826113
NTP,PRI,Namama 3 Primary School,Yambio,Yambio,Western Equatoria,4.6288267,28.3856983
GZE,PRI,Gemenze Primary School,Yambio,Yambio,Western Equatoria,4.5542437,28.3833634
RYG,PRI,Army Garrision Primary School,Yambio,Yambio,Western Equatoria,4.5626885,28.4229003
SJD,PRI,St. Jude Primary,Yambio,Yambio,Western Equatoria,4.5748908,28.3756001
BGH,PRI,Bright Star Primary School,Yambio,Yambio,Western Equatoria,4.5883924,28.3836771
GUP,PRI,Guruba Primary School,Yambio,Yambio,Western Equatoria,4.6464499,28.4730388
NAZ,PRI,Nazereta Community Girls School,Yambio,Yambio,Western Equatoria,4.542065,28.4515067
ZZV,PRI,Naanzari Community Girls School,Yambio,Yambio,Western Equatoria,4.5889833,28.4508133
SAK,PRI,St Bakhita Primary School,Yambio,Yambio,Western Equatoria,4.5742487,28.4204107
NDU,PRI,Naduru Primary School,Yambio,Yambio,Western Equatoria,4.5632121,28.4018878
NUP,PRI,Nabagu Upper Primary School,Yambio,Yambio,Western Equatoria,4.5793072,28.3591762
MKT,PRI,Makperenga Primary School,Yambio,Yambio,Western Equatoria,4.5751067,28.4993567
WMR,PRI,Tii-Ndoka Primary School,Yambio,Yambio,Western Equatoria,4.6025634,28.3866514
TPR,PRI,Tambua Primary School,Yambio,Yambio,Western Equatoria,4.5716222,28.4041014
YUU,PRI,Young Angles Nur Primary,Yambio,Yambio,Western Equatoria,4.5763212,28.3988495
DDC,PRI,Duduma Primary,Yambio,Yambio,Western Equatoria,4.5511171,28.3806859
TAF,PRI,Tabitha Adventist Nursary And Primary School,Yambio,Yambio,Western Equatoria,4.558572,28.4094996
BAZ,PRI,Bazungua 2 Primary School,Yambio,Yambio,Western Equatoria,4.61261,28.484225
YMR,PRI,Yambio Model Primary School,Yambio,Yambio,Western Equatoria,4.5689434,28.3943259
RQS,PRI,Rimisende Primary,Yambio,Yambio,Western Equatoria,4.5193431,28.4281037
ENR,PRI,Einstein Grammar School,Yambio,Yambio,Western Equatoria,4.5773733,28.38149
MQN,PRI,Mangbondo Primary School,Yambio,Yambio,Western Equatoria,4.5498554,28.3998088
WDP,PRI,Awad Primary School,Yambio,Yambio,Western Equatoria,4.57075,28.3835933
SJC,PRI,St. Mary Primary School,Yambio,Yambio,Western Equatoria,4.5741774,28.3916774
NDR,PRI,Ndaruro Primary School,Yambio,Yambio,Western Equatoria,4.6535,28.417282
BSD,PRI,Bazumburu Sda Primary School,Yambio,Yambio,Western Equatoria,4.6473626,28.5397758
SBJ,PRI,St Joseph Bakindo Primary School,Yambio,Yambio,Western Equatoria,4.5409281,28.416646
NAK,PRI,Naakiri Primary School,Yambio,Yambio,Western Equatoria,4.55388,28.4328683
YMC,PRI,Yambio Primary School,Yambio,Yambio,Western Equatoria,4.5680639,28.4017225
MUG,PRI,Maingbangaru Primary School,Yambio,Yambio,Western Equatoria,4.6228303,28.3378355
BGU,PRI,Baguga Primary School,Yambio,Yambio,Western Equatoria,4.588561,28.3190751
GPR,PRI,Gracia Pre School,Yambio,Yambio,Western Equatoria,4.5653751,28.3968964
MWM,PRI,Matondo Nursery And Primary School,Yambio,Yambio,Western Equatoria,4.5801582,28.3560716
NBR,PRI,Ngbarago Primary School,Yambio,Yambio,Western Equatoria,4.5832955,28.4081802
BNL,PRI,Bangasi Primary,Yambio,Yambio,Western Equatoria,4.5840133,28.3737767
RYL,PRI,Royal Nursery And Primary School,Yambio,Yambio,Western Equatoria,4.582317,28.3949642
BCU,PRI,Blending Community Primary School,Yambio,Yambio,Western Equatoria,4.5895517,28.37915
NLZ,PRI,Nangbangi Luthern Primary,Yambio,Yambio,Western Equatoria,4.6012299,28.342139
YSP,PRI,Yabongo Sda Primary,Yambio,Yambio,Western Equatoria,4.5916744,28.4095353
SOE,PRI,St. Gabriel Anisa Primary School,Yambio,Yambio,Western Equatoria,4.5850226,28.399756
